sample_id,task,cycle,generated_token_id,pool_scoring_forward_time_s,exact_kl,js,full_nll,perturbed_nll,delta_nll,logit_l2_sq,fisher_quadratic
synthetic_niah_86,niah_single_1,11,1372,0.129549707999999,1.6768106814082223e-13,1.1371402070295931e-14,-0.0,-0.0,0.0,21266.9296875,6.928210446750099e-14
synthetic_niah_88,niah_single_1,5,16,0.13348070799997913,1.304463942463155e-13,1.1587831693813614e-14,-0.0,-0.0,0.0,29451.138671875,9.825708226652435e-14
synthetic_niah_87,niah_single_1,62,1372,0.1318268339999804,-1.316746936637879e-14,6.541847209881775e-16,-0.0,-0.0,0.0,4282.015625,2.202941054604119e-15
synthetic_niah_86,niah_single_1,3,16,0.13439012499999592,-2.722484340560421e-14,2.4809120686627995e-15,-0.0,-0.0,0.0,200111.21875,9.59205012239419e-15
synthetic_niah_88,niah_single_1,14,80,0.1322670829999879,-3.603025064175154e-14,1.0462977869090534e-13,-0.0,-0.0,0.0,24642.5,4.464648052301956e-13
synthetic_niah_86,niah_single_1,4,16,0.13458629099999797,-5.3966227509969975e-14,2.5144698199671203e-14,-0.0,-0.0,0.0,84331.8125,4.4088817069843494e-14
synthetic_niah_89,niah_single_1,3,16,0.13322537499999498,-1.0237051142761647e-13,5.034563261077651e-13,-0.0,-0.0,0.0,29684.099609375,2.2039173871307716e-12
synthetic_niah_87,niah_single_1,2,24,0.15295487499997762,-2.1725960060951094e-13,6.142547408216625e-15,-0.0,-0.0,0.0,11622.8515625,2.861657783024933e-14
synthetic_niah_87,niah_single_1,63,369,0.1380139170000234,-4.04030351926557e-13,8.319496621559536e-15,-0.0,-0.0,0.0,8220.7060546875,3.0811717923167475e-14
synthetic_niah_88,niah_single_1,16,1786,0.13042833299999756,-5.958843986818285e-13,4.920400024921445e-13,-0.0,-0.0,0.0,4779.05810546875,2.114021197680005e-12
synthetic_niah_89,niah_single_1,14,406,0.13028920800002197,-1.2657865207377217e-11,5.701001736663214e-13,-0.0,-0.0,0.0,9603.55078125,2.4287609683842915e-12
synthetic_niah_87,niah_single_1,3,23,0.1411510000000078,-1.2705662043310806e-11,7.19907640445161e-13,-0.0,-0.0,0.0,26587.583984375,2.4640478459708737e-12
synthetic_niah_86,niah_single_1,10,10963,0.1295712919999943,-1.6088918391998774e-11,7.795686839118243e-13,-0.0,-0.0,0.0,3502.51708984375,3.723391820559252e-12
synthetic_niah_88,niah_single_1,3,17,0.13560449999999946,-1.6149782899876897e-11,2.4449543951921004e-12,-0.0,-0.0,0.0,22009.634765625,1.1202080062167052e-11
synthetic_niah_87,niah_single_1,18,88,0.12915012499999534,-5.4585096859183224e-11,2.016405271920707e-11,-0.0,-0.0,0.0,70311.65625,3.924016667156138e-11
synthetic_niah_89,niah_single_1,15,35071,0.13406691599999476,-7.000382218347312e-11,2.0609521034220535e-12,-0.0,-0.0,0.0,7547.94287109375,7.0614768372945225e-12
gov_report:90,gov_report,8,37,0.11776174999999967,-7.388268469243897e-11,3.2685052581138407e-12,-0.0,-0.0,0.0,4653.73486328125,1.1580517794707035e-11
gov_report:90,gov_report,36,3119,0.12129875000005086,-7.578944416497535e-11,1.9669578465997262e-11,-0.0,-0.0,0.0,6142.81103515625,9.608043527453702e-11
synthetic_niah_89,niah_single_1,17,71,0.13137679100003652,-7.825700504282551e-11,9.046517701616352e-11,-0.0,-0.0,0.0,161027.765625,9.284312207924472e-11
synthetic_niah_87,niah_single_1,20,89,0.1299303749999865,-8.294882142267923e-11,2.5435783687632885e-11,-0.0,-0.0,0.0,68801.1796875,5.109986739304517e-11
synthetic_niah_86,niah_single_1,14,13849,0.12847862499999962,-1.0398439054259967e-10,4.066087744281077e-12,-0.0,-0.0,0.0,109165.9921875,1.1483803491474376e-11
gov_report:89,gov_report,7,808,0.12515450000000783,-2.1161848662298866e-10,2.6875668357462246e-11,-0.0,-0.0,0.0,5168.365234375,1.0187631294122923e-10
synthetic_niah_87,niah_single_1,60,3281,0.13226816599996027,-2.132690968270623e-10,2.2228510698774073e-11,-0.0,-0.0,0.0,19267.380859375,6.541724106856606e-11
synthetic_niah_87,niah_single_1,61,10963,0.1349846250000155,-2.248743274924081e-10,1.5099435590748556e-11,-0.0,-0.0,0.0,4853.126953125,4.864633001977481e-11
synthetic_niah_90,niah_single_1,17,7338,0.1346179579999216,-3.501307854758551e-10,6.67884914040684e-11,-0.0,-0.0,0.0,45407.0390625,1.6536003122347154e-10
synthetic_niah_86,niah_single_1,18,16739,0.13423404200000277,-6.757452375438788e-10,1.2299990193032073e-10,-0.0,-0.0,0.0,39105.3359375,2.8466870527488197e-10
gov_report:88,gov_report,9,41,0.12034616599999026,-6.936932694934228e-10,1.0215675527724954e-11,-0.0,-0.0,0.0,2541.0078125,3.933412623391419e-11
gov_report:88,gov_report,11,784,0.1214329590000034,-8.127619133269093e-10,5.6756419009040826e-11,-0.0,-0.0,0.0,8412.6533203125,1.831748641656361e-10
synthetic_niah_86,niah_single_1,15,4130,0.13102729199999885,-1.1956664547341234e-09,3.754457300608749e-10,-0.0,-0.0,0.0,81779.5078125,7.092619269677414e-10
synthetic_niah_88,niah_single_1,19,75,0.13285395799999833,-1.3286091116171406e-09,7.87578280370127e-10,-0.0,-0.0,0.0,247129.90625,1.2413372552089186e-09
gov_report:86,gov_report,25,808,0.12386491700010538,-1.5748315984609462e-09,1.8561677195272352e-10,-0.0,-0.0,0.0,35029.2109375,5.270678893332104e-10
gov_report:86,gov_report,53,808,0.12360141600004226,-1.9168786558054762e-09,1.0012940476755716e-10,-0.0,-0.0,0.0,19549.046875,3.30604460474504e-10
synthetic_niah_87,niah_single_1,5,16,0.1488527500000032,-2.0603734274260432e-09,8.188302258460567e-10,-0.0,-0.0,0.0,122581.1875,1.4799143022159456e-09
gov_report:88,gov_report,18,11487,0.12138916699996116,-2.7096265231563166e-09,4.1586845078711576e-11,-0.0,-0.0,0.0,9804.044921875,1.570552715657314e-10
gov_report:89,gov_report,34,25595,0.13527425000006588,-4.003617881664923e-09,8.568201703695877e-11,-0.0,-0.0,0.0,2482.20458984375,3.131719328308691e-10
gov_report:88,gov_report,22,54,0.14569458400001167,-6.167808486168269e-09,6.274059050070946e-10,-0.0,-0.0,0.0,26959.0,1.8136804280644014e-09
gov_report:87,gov_report,16,14884,0.12516983299997264,-6.403197527760085e-09,1.3954542410488102e-08,3.576278118089249e-07,1.1920928244535389e-07,-2.38418529363571e-07,3577.588623046875,7.857590844650986e-08
gov_report:89,gov_report,27,6352,0.12722541699986323,-8.778968663136766e-09,1.6198149488388935e-09,-0.0,-0.0,0.0,29917.5,3.3814080424576787e-09
synthetic_niah_86,niah_single_1,43,1660,0.13367966699999556,-1.1083858275640068e-08,8.880387980525484e-09,1.1920928244535389e-07,-0.0,-1.1920928244535389e-07,137262.109375,6.44611546363194e-08
gov_report:87,gov_report,9,16373,0.12084091700000954,-1.4489748956236781e-08,4.56107152047025e-10,1.1920928244535389e-07,1.1920928244535389e-07,0.0,10206.40625,1.6287554638338975e-09
gov_report:88,gov_report,38,11487,0.12096945800010417,-2.0834754366205743e-08,6.786331496755338e-09,1.1920928244535389e-07,-0.0,-1.1920928244535389e-07,3533.506103515625,4.340637360655819e-08
gov_report:89,gov_report,8,13,0.12027270800001588,-3.960090566579311e-08,1.4124728053843683e-09,5.960462772236497e-07,4.768370445162873e-07,-1.1920923270736239e-07,2942.0400390625,6.307914635073075e-09
gov_report:87,gov_report,26,2069,0.12209716699999262,-4.8757826220935385e-08,1.6372512234852366e-09,4.768370445162873e-07,4.768370445162873e-07,0.0,6914.99609375,5.869866814833813e-09
gov_report:90,gov_report,34,65201,0.11851912499992068,-5.464228536311566e-08,9.208529050397374e-09,3.933898824470816e-06,3.3378546504536644e-06,-5.960441740171518e-07,2805.03662109375,3.943044646348426e-08
gov_report:90,gov_report,11,80457,0.1221732090000387,-5.769273769828942e-08,1.280722550234259e-08,4.0531076592742465e-06,3.3378546504536644e-06,-7.152530088205822e-07,2060.572021484375,5.586248263966809e-08
gov_report:90,gov_report,44,11,0.11847975000000588,-6.031298482866987e-08,3.567901529777373e-09,1.1920928244535389e-07,-0.0,-1.1920928244535389e-07,8871.0439453125,2.0086915242245595e-08
gov_report:89,gov_report,22,323,0.12652041699993788,-6.203225666467915e-08,9.263256828262456e-10,5.960462772236497e-07,4.768370445162873e-07,-1.1920923270736239e-07,2874.755859375,3.910454626776527e-09
