sample_id,sample_cluster,task,future_step,delta_nll,record_type,metric,estimate,ci_low,ci_high,n_samples,n_rows,uncertainty
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,62,0.28736635409360406,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,62,0.11197761828212904,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,62,0.765186611802374,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,62,0.05002189182789726,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,62,-0.06964191204896035,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,62,0.7729438634106091,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,62,0.677367483210188,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,62,0.10479116386202729,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,62,0.048770873238964896,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,62,0.283034481233481,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,63,2.8422613245569246,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,63,1.5620512779288802,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,63,2.432254396557949,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,63,-0.25090359399687995,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,63,-0.0033724480620177153,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,63,0.003537845055981611,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,63,0.17083725061488053,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,63,0.03488296081558554,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,63,0.3916685410493083,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,63,0.16499519781272434,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,63,-0.40913449120294604,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,63,0.08896690845133885,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,63,-0.12995767848678716,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,63,0.2917998464707203,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,63,1.0913531532678487,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,64,0.3619865676927165,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,64,0.2949402808651567,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,64,0.12272965301265397,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,64,0.005385646763905072,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,64,0.14085707092600921,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,64,0.937881214985822,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,64,0.06912976661851526,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,64,0.76368289303977,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,64,0.40600204026777337,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,64,0.3644723967383854,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,64,1.6594923875978214,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,64,-0.250673793561725,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,64,1.3177531839265697,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,64,0.5947046502261379,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,64,0.12148228991510379,sample_trajectory,,,,,,,
,,,1,,cluster_summary,delta_nll,0.009279584398479477,-0.001984993611222995,0.021612820185586357,15.0,15.0,95% sample-cluster bootstrap CI
,,,2,,cluster_summary,delta_nll,0.014124473628377782,-0.005291802341159099,0.036105031250762476,15.0,15.0,95% sample-cluster bootstrap CI
,,,3,,cluster_summary,delta_nll,0.04545773429434928,-0.009709328465458085,0.12727182282745683,15.0,15.0,95% sample-cluster bootstrap CI
,,,4,,cluster_summary,delta_nll,0.052382736211269085,0.010864527043497574,0.11073938063626614,15.0,15.0,95% sample-cluster bootstrap CI
,,,5,,cluster_summary,delta_nll,0.025131069224357816,-0.015836607027340483,0.06702456114063277,15.0,15.0,95% sample-cluster bootstrap CI
,,,6,,cluster_summary,delta_nll,0.10472774536527356,0.0010256623889605826,0.28446247769382804,15.0,15.0,95% sample-cluster bootstrap CI
,,,7,,cluster_summary,delta_nll,0.029160203058338708,-0.011120142799651522,0.09480948110822265,15.0,15.0,95% sample-cluster bootstrap CI
,,,8,,cluster_summary,delta_nll,0.039777710897035315,-0.023343261517033576,0.11804693116982375,15.0,15.0,95% sample-cluster bootstrap CI
,,,9,,cluster_summary,delta_nll,0.1285855522961463,-0.018380391791358423,0.3396187076278875,15.0,15.0,95% sample-cluster bootstrap CI
,,,10,,cluster_summary,delta_nll,0.16737684798269367,0.0007308228330153839,0.3867235076564742,15.0,15.0,95% sample-cluster bootstrap CI
,,,11,,cluster_summary,delta_nll,0.03625758405885281,-0.006802550454299233,0.08344114212479559,15.0,15.0,95% sample-cluster bootstrap CI
,,,12,,cluster_summary,delta_nll,0.056847295400394564,0.004576517728129333,0.1320233174757082,15.0,15.0,95% sample-cluster bootstrap CI
,,,13,,cluster_summary,delta_nll,0.02241928409466843,-0.007857295234905031,0.06638475359338755,15.0,15.0,95% sample-cluster bootstrap CI
,,,14,,cluster_summary,delta_nll,0.1698314025341494,0.030017788576685585,0.3544891022540882,15.0,15.0,95% sample-cluster bootstrap CI
,,,15,,cluster_summary,delta_nll,0.27885294438169467,0.0068749768780517,0.831236355914762,15.0,15.0,95% sample-cluster bootstrap CI
,,,16,,cluster_summary,delta_nll,0.13169615163290396,0.009344284212701974,0.3304108792024855,15.0,15.0,95% sample-cluster bootstrap CI
,,,17,,cluster_summary,delta_nll,0.1086674748500256,0.037358345145543516,0.18444729694681297,15.0,15.0,95% sample-cluster bootstrap CI
,,,18,,cluster_summary,delta_nll,0.09840267035897073,0.015641683132480374,0.207202341925406,15.0,15.0,95% sample-cluster bootstrap CI
,,,19,,cluster_summary,delta_nll,0.09382614318484503,0.048821098080057884,0.14318384775300413,15.0,15.0,95% sample-cluster bootstrap CI
,,,20,,cluster_summary,delta_nll,0.07211238145705165,0.02237809564443668,0.12670681844953943,15.0,15.0,95% sample-cluster bootstrap CI
,,,21,,cluster_summary,delta_nll,0.038433828074156566,-0.053917155407420016,0.13338368539722067,15.0,15.0,95% sample-cluster bootstrap CI
,,,22,,cluster_summary,delta_nll,0.20393743539710982,0.0463573878922967,0.3700361506944934,15.0,15.0,95% sample-cluster bootstrap CI
,,,23,,cluster_summary,delta_nll,0.3808554121424119,0.16807064351008258,0.6560494538501898,15.0,15.0,95% sample-cluster bootstrap CI
,,,24,,cluster_summary,delta_nll,0.42850258162038074,0.2403119224773263,0.6555959095318493,15.0,15.0,95% sample-cluster bootstrap CI
,,,25,,cluster_summary,delta_nll,0.14755106396606424,0.03473290531395106,0.2761362328427424,15.0,15.0,95% sample-cluster bootstrap CI
,,,26,,cluster_summary,delta_nll,0.37133977344585317,0.1507385226849591,0.6804061177694447,15.0,15.0,95% sample-cluster bootstrap CI
,,,27,,cluster_summary,delta_nll,0.15016058445043745,0.08171352403389888,0.23089565792755656,15.0,15.0,95% sample-cluster bootstrap CI
,,,28,,cluster_summary,delta_nll,0.20091340765734023,0.10773988339349473,0.27724480983723976,15.0,15.0,95% sample-cluster bootstrap CI
,,,29,,cluster_summary,delta_nll,0.10484287207861029,0.04035799071617347,0.18827558817219958,15.0,15.0,95% sample-cluster bootstrap CI
,,,30,,cluster_summary,delta_nll,0.31657577131608544,0.08225693752922143,0.6283578324763017,15.0,15.0,95% sample-cluster bootstrap CI
,,,31,,cluster_summary,delta_nll,0.26430021156223266,0.11598851829430759,0.4284906948673328,15.0,15.0,95% sample-cluster bootstrap CI
,,,32,,cluster_summary,delta_nll,0.32600185269966825,0.13867020492152538,0.5721074360075601,15.0,15.0,95% sample-cluster bootstrap CI
,,,33,,cluster_summary,delta_nll,0.19708091656071913,0.08791184725429946,0.3302155085178691,15.0,15.0,95% sample-cluster bootstrap CI
,,,34,,cluster_summary,delta_nll,0.38093137054798204,0.16017348336979043,0.6764695472763983,15.0,15.0,95% sample-cluster bootstrap CI
,,,35,,cluster_summary,delta_nll,0.17455074217681465,0.0663956878364792,0.3144605745432785,15.0,15.0,95% sample-cluster bootstrap CI
,,,36,,cluster_summary,delta_nll,0.2094777844029338,0.0470536492601282,0.3831852556743535,15.0,15.0,95% sample-cluster bootstrap CI
,,,37,,cluster_summary,delta_nll,0.34049173521611,0.10329898495720091,0.7517300923073518,15.0,15.0,95% sample-cluster bootstrap CI
,,,38,,cluster_summary,delta_nll,0.21358302757435654,0.05206391472984052,0.44641709835143223,15.0,15.0,95% sample-cluster bootstrap CI
,,,39,,cluster_summary,delta_nll,0.4157853374499501,0.14978667123057576,0.7892066306874869,15.0,15.0,95% sample-cluster bootstrap CI
,,,40,,cluster_summary,delta_nll,0.19522951435796634,0.007498302746315488,0.4842665608979945,15.0,15.0,95% sample-cluster bootstrap CI
,,,41,,cluster_summary,delta_nll,0.24642123256302995,0.10542754810500299,0.44663407918231934,15.0,15.0,95% sample-cluster bootstrap CI
,,,42,,cluster_summary,delta_nll,0.06052626505082924,-0.00754666744586102,0.11781413735793547,15.0,15.0,95% sample-cluster bootstrap CI
,,,43,,cluster_summary,delta_nll,0.17029686590592819,0.03926035026021291,0.3209801844163806,15.0,15.0,95% sample-cluster bootstrap CI
,,,44,,cluster_summary,delta_nll,0.29788228690309904,0.15391436786162407,0.45463063163327305,15.0,15.0,95% sample-cluster bootstrap CI
,,,45,,cluster_summary,delta_nll,0.19667457627470195,0.07895670828267413,0.34405190692376053,15.0,15.0,95% sample-cluster bootstrap CI
,,,46,,cluster_summary,delta_nll,0.45656155471853127,0.21490113498591845,0.7145547436387641,15.0,15.0,95% sample-cluster bootstrap CI
,,,47,,cluster_summary,delta_nll,0.5914263129944104,0.14513283797784007,1.094459405434387,15.0,15.0,95% sample-cluster bootstrap CI
,,,48,,cluster_summary,delta_nll,0.32190439463233006,0.15034132805028014,0.5132578922637755,15.0,15.0,95% sample-cluster bootstrap CI
,,,49,,cluster_summary,delta_nll,0.17636113151695407,0.08298137826787956,0.2837432172269229,15.0,15.0,95% sample-cluster bootstrap CI
,,,50,,cluster_summary,delta_nll,0.3705816123272995,0.142566982869338,0.6910064844834419,15.0,15.0,95% sample-cluster bootstrap CI
,,,51,,cluster_summary,delta_nll,0.3647126695576878,0.201992723286363,0.5508457236347234,15.0,15.0,95% sample-cluster bootstrap CI
,,,52,,cluster_summary,delta_nll,0.2024258051535192,0.09267685558800759,0.3499052609698764,15.0,15.0,95% sample-cluster bootstrap CI
,,,53,,cluster_summary,delta_nll,0.48934875782962156,0.14340784719672972,0.9812725433045073,15.0,15.0,95% sample-cluster bootstrap CI
,,,54,,cluster_summary,delta_nll,0.43710904124908534,0.13140452767927752,0.9008213594514755,15.0,15.0,95% sample-cluster bootstrap CI
,,,55,,cluster_summary,delta_nll,0.570536096956143,0.1748278876210778,0.9980634234240229,15.0,15.0,95% sample-cluster bootstrap CI
,,,56,,cluster_summary,delta_nll,0.4006814208288801,0.1173639672236589,0.7741272095375872,15.0,15.0,95% sample-cluster bootstrap CI
,,,57,,cluster_summary,delta_nll,0.3682816055145391,0.19346285180868847,0.5606207154546172,15.0,15.0,95% sample-cluster bootstrap CI
,,,58,,cluster_summary,delta_nll,0.5128140509393817,0.20002716398891168,0.913842151773954,15.0,15.0,95% sample-cluster bootstrap CI
,,,59,,cluster_summary,delta_nll,0.2674277029963674,0.1599526301567324,0.38096202114478883,15.0,15.0,95% sample-cluster bootstrap CI
,,,60,,cluster_summary,delta_nll,0.4046674200261625,0.23233269933633457,0.5966800190396448,15.0,15.0,95% sample-cluster bootstrap CI
,,,61,,cluster_summary,delta_nll,0.29400528845568014,0.15336374627260838,0.4370358936045606,15.0,15.0,95% sample-cluster bootstrap CI
,,,62,,cluster_summary,delta_nll,0.21957942138370207,0.08623151775160337,0.3811554549822048,15.0,15.0,95% sample-cluster bootstrap CI
,,,63,,cluster_summary,delta_nll,0.5520826993889009,0.09125579089648714,1.0655421258155733,15.0,15.0,95% sample-cluster bootstrap CI
,,,64,,cluster_summary,delta_nll,0.46065508326764104,0.25200217584125795,0.7198404836779971,15.0,15.0,95% sample-cluster bootstrap CI
