stratum_type,stratum_json,method,jvp_cost,row_count,median_cosine,median_relative_l2,median_fisher_relative_error,row_cosine_pass_fraction,large_action_row_count,large_action_median_cosine,large_action_median_relative_l2,all_finite,large_action_threshold,task,sample_id,layer,history_id
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999999957191877,0.00011154655498263254,0.00014859540975187296,1.0,12,0.9999999672334206,0.00035052929243138426,True,8.019732342170407,niah_single_1,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999999977207275,7.304691249904925e-05,9.789366501592985e-05,1.0,12,0.9999999986204433,6.854783550008012e-05,True,8.019732342170407,niah_single_1,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999999990290622,4.701874515606393e-05,5.6964986626953685e-05,1.0,12,0.9999999997559446,2.288437670263767e-05,True,8.019732342170407,niah_single_1,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9990779676492623,0.045437289065553235,0.043871029651496904,0.875,12,0.9970193941452091,0.0797050611150385,True,8.019732342170407,niah_single_1,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.9999995937515419,0.0010853796324007837,0.0006416350234107852,1.0,12,0.9999974845781647,0.0030808997825805514,True,8.019732342170407,niah_single_1,,26.0,
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",midpoint,1,24,0.9999981844117977,0.0022697144145185756,0.002306965586670476,1.0,7,0.9999969451097149,0.0031755349149758887,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.9999997872315638,0.0007259771776966661,0.0009335729598950187,1.0,7,0.9999998345095537,0.0007705273491425697,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.999999935495233,0.00033706130682311535,0.0002484401259643722,1.0,7,0.9999999902745349,0.00018677736634014705,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.999999980243403,0.00021913495559687998,0.0002817720313257801,1.0,7,0.9999999993262104,4.4237835912826815e-05,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",single_jvp,1,24,0.9964277377009771,0.0989582181077012,0.08849543038707916,0.75,7,0.9825341731803832,0.18775988174030145,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9999931813361365,0.0042225832131344366,0.004857308548587232,0.9166666666666666,7,0.9999884879900617,0.00628488384010972,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",midpoint,1,24,0.9999984200552448,0.0020865562228367,0.0021036001080143125,0.9583333333333334,7,0.9999931097521975,0.004235128959579487,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.999999736796851,0.0007259771776966661,0.0009106598204634295,1.0,7,0.9999996178070526,0.0010147528392467954,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.9999999289660734,0.0003641694687201191,0.0002484401259643722,1.0,7,0.9999999778767306,0.0002435421119805011,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.999999987371432,0.00016087129639215966,0.00023121171271969977,1.0,7,0.9999999989121561,5.364085070647759e-05,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",single_jvp,1,24,0.9963314167586875,0.09993628751344058,0.105357482744114,0.75,7,0.9808797891364648,0.1990457209478988,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9999937788371659,0.003782762825656126,0.004768961577025422,0.9166666666666666,7,0.999973415380547,0.008355194529038398,True,8.019732342170407,gov_report,,,H2
