stratum_type,stratum_json,method,jvp_cost,row_count,median_cosine,median_relative_l2,median_fisher_relative_error,row_cosine_pass_fraction,large_action_row_count,large_action_median_cosine,large_action_median_relative_l2,all_finite,large_action_threshold,task,sample_id,layer,history_id
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.9999982129517503,0.0016395845500793474,0.004223011200558621,1.0,9,0.9996107989520113,0.027984192440591596,True,8.019732342170407,gov_report,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.9999998887628897,0.0004157254194985187,0.000961325069733592,1.0,9,0.9999745176166616,0.007151962899435568,True,8.019732342170407,gov_report,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.9999999901344321,0.00013959351522795126,0.000292507346307028,1.0,9,0.9999984173551821,0.001782015247370848,True,8.019732342170407,gov_report,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",single_jvp,1,24,0.9897606252655886,0.14762176068548433,0.2428547668372999,0.5,9,0.8871349047842815,0.5157340817079473,True,8.019732342170407,gov_report,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",trapezoidal,2,24,0.99988272738797,0.013182695904998222,0.03485091667127694,0.75,9,0.9758918748467319,0.24304157075502017,True,8.019732342170407,gov_report,,14.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",midpoint,1,24,0.9999990535861722,0.0015925290937206411,0.0018712034801403486,1.0,12,0.9999984543759433,0.002031901929926541,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.9999999417594458,0.0003902291835342788,0.0004580534072475533,1.0,12,0.999999908368335,0.000503476681935686,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.9999999963773064,9.688878085222733e-05,0.0001238354487788159,1.0,12,0.9999999941283122,0.0001262099710620361,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.9999999997334699,2.61651989292781e-05,4.8624117130606444e-05,1.0,12,0.9999999995619607,3.2963353572505105e-05,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",single_jvp,1,24,0.9974064381065473,0.07365190910240181,0.08260194552183514,0.875,12,0.9964148098923425,0.09930879904043846,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9999962351169653,0.003152872495146777,0.003797142726332689,1.0,12,0.9999940287964802,0.004028887014799146,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999988063638687,0.001545419840209933,0.0011865405155383614,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999998996783632,0.00045474237605469596,0.0003566290294089264,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999999686673697,0.000255741649814931,0.00022338675329526666,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999999749294315,0.00022643314672513378,0.0001976260714385092,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9978342844825902,0.06974863235138483,0.09284756256918288,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.9999954116789099,0.0030349935195855024,0.00237996844616078,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999992932172861,0.001222792747680784,0.0012400913790618995,0.875,3,0.968804114472332,0.2478596469563547,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999998349129154,0.0005960302012452462,0.0005515200814724119,1.0,3,0.9967380872770351,0.0817134291472273,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.999999961761883,0.00027964704852774313,0.00023111117909744831,1.0,3,0.9998863825865956,0.016324485720016928,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999999922675297,0.00017528467614770572,0.00016067206473510147,1.0,3,0.9999943634201383,0.003650736506651749,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9977451191633788,0.06789841847032167,0.06165610748580268,0.8333333333333334,3,0.5015202986964542,1.320497232734691,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.9999973686167172,0.002328356350702311,0.001994134868065443,0.875,3,0.8951508236543768,0.5096635857629355,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999999040758254,0.0005296013802903923,0.00037479615508772136,1.0,12,0.9999993911237302,0.0015238420170098966,True,8.019732342170407,niah_single_1,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999999940212851,0.00013229664617432188,0.00013404434499263731,1.0,12,0.999999961454667,0.0003817528463653119,True,8.019732342170407,niah_single_1,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999999990950096,5.2735062985898014e-05,8.44502713273858e-05,1.0,12,0.9999999975500131,9.60303370939747e-05,True,8.019732342170407,niah_single_1,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999999993745106,3.662840957061158e-05,5.0361021349840435e-05,1.0,12,0.9999999998247809,2.5142758804275386e-05,True,8.019732342170407,niah_single_1,,26.0,
