sample_id,task,layer,head,future_horizon,method,token_time_choices,choice_fraction
gov_report:88,gov_report,0,5,4,ema_rho_0.5,7754,0.14070041734712393
gov_report:88,gov_report,0,5,4,ema_rho_0.8,8968,0.16272908727998547
gov_report:88,gov_report,0,5,4,ema_rho_0.999,4250,0.07711849029214299
gov_report:88,gov_report,0,5,4,ema_rho_0.25,6365,0.11549628016693884
gov_report:88,gov_report,0,5,4,ema_rho_0.95,5476,0.09936490655053529
gov_report:88,gov_report,0,5,4,ema_rho_0.995,1508,0.027363454908365087
gov_report:88,gov_report,0,5,4,ema_rho_0.9,6394,0.11602250045363818
gov_report:88,gov_report,0,5,4,ema_rho_0.99,3349,0.06076937035020867
gov_report:88,gov_report,0,5,16,ema_rho_0,8370,0.1910958904109589
gov_report:88,gov_report,0,5,16,ema_rho_0.8,7008,0.16
gov_report:88,gov_report,0,5,16,ema_rho_0.9,4898,0.11182648401826484
gov_report:88,gov_report,0,5,16,ema_rho_0.25,4955,0.11312785388127854
gov_report:88,gov_report,0,5,16,ema_rho_0.5,6361,0.1452283105022831
gov_report:88,gov_report,0,5,16,ema_rho_0.95,4359,0.09952054794520548
gov_report:88,gov_report,0,5,16,ema_rho_0.999,3834,0.08753424657534246
gov_report:88,gov_report,0,5,16,ema_rho_0.995,1297,0.029611872146118722
gov_report:88,gov_report,0,5,16,ema_rho_0.99,2718,0.06205479452054795
gov_report:88,gov_report,0,5,32,ema_rho_0,6037,0.2085751796572692
gov_report:88,gov_report,0,5,32,ema_rho_0.9,3056,0.10558319513543395
gov_report:88,gov_report,0,5,32,ema_rho_0.5,3931,0.13581398562741848
gov_report:88,gov_report,0,5,32,ema_rho_0.995,862,0.02978164731896075
gov_report:88,gov_report,0,5,32,ema_rho_0.25,3275,0.11314953012714207
gov_report:88,gov_report,0,5,32,ema_rho_0.999,2996,0.103510226644555
gov_report:88,gov_report,0,5,32,ema_rho_0.8,4564,0.15768380320619127
gov_report:88,gov_report,0,5,32,ema_rho_0.95,2520,0.08706467661691543
gov_report:88,gov_report,0,5,32,ema_rho_0.99,1703,0.05883775566611388
gov_report:88,gov_report,0,6,1,ema_rho_0,11490,0.19824016563146998
gov_report:88,gov_report,0,6,1,ema_rho_0.95,5998,0.10348516218081436
gov_report:88,gov_report,0,6,1,ema_rho_0.99,4160,0.07177363699102829
gov_report:88,gov_report,0,6,1,ema_rho_0.995,2324,0.04009661835748792
gov_report:88,gov_report,0,6,1,ema_rho_0.999,7921,0.1366632160110421
gov_report:88,gov_report,0,6,1,ema_rho_0.5,6947,0.11985852311939268
gov_report:88,gov_report,0,6,1,ema_rho_0.25,5626,0.09706694271911663
gov_report:88,gov_report,0,6,1,ema_rho_0.9,5867,0.10122498274672188
gov_report:88,gov_report,0,6,1,ema_rho_0.8,7627,0.13159075224292616
gov_report:88,gov_report,0,6,4,ema_rho_0,9610,0.17437851569588098
gov_report:88,gov_report,0,6,4,ema_rho_0.95,6669,0.12101252041371802
gov_report:88,gov_report,0,6,4,ema_rho_0.5,6568,0.11917982217383415
gov_report:88,gov_report,0,6,4,ema_rho_0.999,5456,0.09900199600798404
gov_report:88,gov_report,0,6,4,ema_rho_0.99,4137,0.07506804572672836
gov_report:88,gov_report,0,6,4,ema_rho_0.25,5492,0.0996552349845763
gov_report:88,gov_report,0,6,4,ema_rho_0.9,6965,0.1263835964434767
gov_report:88,gov_report,0,6,4,ema_rho_0.8,8135,0.14761386318272546
gov_report:88,gov_report,0,6,4,ema_rho_0.995,2078,0.03770640537107603
gov_report:88,gov_report,0,6,16,ema_rho_0,6904,0.15762557077625572
gov_report:88,gov_report,0,6,16,ema_rho_0.95,5415,0.12363013698630138
gov_report:88,gov_report,0,6,16,ema_rho_0.25,4239,0.09678082191780822
gov_report:88,gov_report,0,6,16,ema_rho_0.5,5560,0.12694063926940638
gov_report:88,gov_report,0,6,16,ema_rho_0.8,7533,0.171986301369863
gov_report:88,gov_report,0,6,16,ema_rho_0.995,1465,0.03344748858447488
gov_report:88,gov_report,0,6,16,ema_rho_0.99,2997,0.06842465753424658
gov_report:88,gov_report,0,6,16,ema_rho_0.9,6071,0.13860730593607307
gov_report:88,gov_report,0,6,16,ema_rho_0.999,3616,0.08255707762557078
gov_report:88,gov_report,0,6,32,ema_rho_0,5129,0.17720425649530128
gov_report:88,gov_report,0,6,32,ema_rho_0.95,2906,0.1004007739082366
gov_report:88,gov_report,0,6,32,ema_rho_0.5,3714,0.12831674958540631
gov_report:88,gov_report,0,6,32,ema_rho_0.8,5065,0.1749930901050304
gov_report:88,gov_report,0,6,32,ema_rho_0.9,3640,0.12576008844665562
gov_report:88,gov_report,0,6,32,ema_rho_0.99,1899,0.06560945273631841
gov_report:88,gov_report,0,6,32,ema_rho_0.995,1002,0.03461857379767828
gov_report:88,gov_report,0,6,32,ema_rho_0.999,2815,0.0972567716970702
gov_report:88,gov_report,0,6,32,ema_rho_0.25,2774,0.09584024322830292
gov_report:88,gov_report,0,7,1,ema_rho_0,14078,0.24289164941338853
gov_report:88,gov_report,0,7,1,ema_rho_0.8,8058,0.13902691511387164
gov_report:88,gov_report,0,7,1,ema_rho_0.25,6892,0.1189095928226363
gov_report:88,gov_report,0,7,1,ema_rho_0.9,6150,0.10610766045548654
gov_report:88,gov_report,0,7,1,ema_rho_0.99,3326,0.05738440303657695
gov_report:88,gov_report,0,7,1,ema_rho_0.95,5589,0.09642857142857143
gov_report:88,gov_report,0,7,1,ema_rho_0.5,8066,0.13916494133885438
gov_report:88,gov_report,0,7,1,ema_rho_0.999,4235,0.07306763285024155
gov_report:88,gov_report,0,7,1,ema_rho_0.995,1566,0.02701863354037267
gov_report:88,gov_report,0,7,4,ema_rho_0,11423,0.20727635637815278
gov_report:88,gov_report,0,7,4,ema_rho_0.8,8977,0.16289239702413355
gov_report:88,gov_report,0,7,4,ema_rho_0.99,3008,0.05458174559970967
gov_report:88,gov_report,0,7,4,ema_rho_0.5,7972,0.14465614226093268
gov_report:88,gov_report,0,7,4,ema_rho_0.25,6386,0.11587733623661767
gov_report:88,gov_report,0,7,4,ema_rho_0.9,6820,0.12375249500998003
gov_report:88,gov_report,0,7,4,ema_rho_0.95,5706,0.10353837778987479
gov_report:88,gov_report,0,7,4,ema_rho_0.995,1349,0.024478316095082563
gov_report:88,gov_report,0,7,4,ema_rho_0.999,3469,0.06294683360551624
gov_report:88,gov_report,0,7,16,ema_rho_0,9142,0.2087214611872146
gov_report:88,gov_report,0,7,16,ema_rho_0.9,4921,0.11235159817351598
gov_report:88,gov_report,0,7,16,ema_rho_0.8,7628,0.1741552511415525
gov_report:88,gov_report,0,7,16,ema_rho_0.25,5075,0.1158675799086758
gov_report:88,gov_report,0,7,16,ema_rho_0.99,2261,0.05162100456621004
gov_report:88,gov_report,0,7,16,ema_rho_0.95,4122,0.09410958904109588
gov_report:88,gov_report,0,7,16,ema_rho_0.5,6806,0.15538812785388129
gov_report:88,gov_report,0,7,16,ema_rho_0.995,1054,0.02406392694063927
gov_report:88,gov_report,0,7,16,ema_rho_0.999,2791,0.06372146118721461
gov_report:88,gov_report,0,7,32,ema_rho_0,7206,0.24896351575456052
gov_report:88,gov_report,0,7,32,ema_rho_0.9,2800,0.09673852957435047
gov_report:88,gov_report,0,7,32,ema_rho_0.8,4659,0.1609660033167496
gov_report:88,gov_report,0,7,32,ema_rho_0.25,3244,0.11207849640685462
gov_report:88,gov_report,0,7,32,ema_rho_0.5,4227,0.14604063018242122
gov_report:88,gov_report,0,7,32,ema_rho_0.99,1438,0.049682144831398566
gov_report:88,gov_report,0,7,32,ema_rho_0.95,2317,0.08005113322277502
gov_report:88,gov_report,0,7,32,ema_rho_0.999,2274,0.07856550580431178
gov_report:88,gov_report,0,7,32,ema_rho_0.995,779,0.02691404090657822
gov_report:88,gov_report,7,0,1,ema_rho_0,12907,0.222688060731539
gov_report:88,gov_report,7,0,1,ema_rho_0.9,5299,0.09142512077294686
gov_report:88,gov_report,7,0,1,ema_rho_0.999,6724,0.11601104209799862
gov_report:88,gov_report,7,0,1,ema_rho_0.8,6395,0.11033471359558317
gov_report:88,gov_report,7,0,1,ema_rho_0.99,4817,0.08310904071773637
gov_report:88,gov_report,7,0,1,ema_rho_0.5,6292,0.1085576259489303
gov_report:88,gov_report,7,0,1,ema_rho_0.95,6064,0.10462387853692201
gov_report:88,gov_report,7,0,1,ema_rho_0.25,5517,0.0951863354037267
gov_report:88,gov_report,7,0,1,ema_rho_0.995,3945,0.06806418219461698
gov_report:88,gov_report,7,0,4,ema_rho_0,9884,0.17935039012883325
gov_report:88,gov_report,7,0,4,ema_rho_0.9,6683,0.1212665577935039
gov_report:88,gov_report,7,0,4,ema_rho_0.999,5115,0.09281437125748503
gov_report:88,gov_report,7,0,4,ema_rho_0.5,6092,0.11054255126111413
gov_report:88,gov_report,7,0,4,ema_rho_0.99,4572,0.08296135002721829
gov_report:88,gov_report,7,0,4,ema_rho_0.8,7328,0.13297042279078208
gov_report:88,gov_report,7,0,4,ema_rho_0.95,7142,0.12959535474505535
gov_report:88,gov_report,7,0,4,ema_rho_0.25,4705,0.08537470513518418
gov_report:88,gov_report,7,0,4,ema_rho_0.995,3589,0.06512429686082381
gov_report:88,gov_report,7,0,16,ema_rho_0,7468,0.17050228310502283
gov_report:88,gov_report,7,0,16,ema_rho_0.9,5902,0.13474885844748857
gov_report:88,gov_report,7,0,16,ema_rho_0.999,2719,0.06207762557077626
gov_report:88,gov_report,7,0,16,ema_rho_0.995,2354,0.053744292237442925
gov_report:88,gov_report,7,0,16,ema_rho_0.99,3355,0.07659817351598174
gov_report:88,gov_report,7,0,16,ema_rho_0.95,5665,0.129337899543379
gov_report:88,gov_report,7,0,16,ema_rho_0.25,3706,0.08461187214611872
gov_report:88,gov_report,7,0,16,ema_rho_0.8,7391,0.16874429223744292
gov_report:88,gov_report,7,0,16,ema_rho_0.5,5240,0.11963470319634703
gov_report:88,gov_report,7,0,32,ema_rho_0,6026,0.20819513543394141
gov_report:88,gov_report,7,0,32,ema_rho_0.9,3172,0.10959093421779989
gov_report:88,gov_report,7,0,32,ema_rho_0.999,1845,0.06374378109452736
gov_report:88,gov_report,7,0,32,ema_rho_0.995,1479,0.05109867330016584
gov_report:88,gov_report,7,0,32,ema_rho_0.99,2187,0.07555970149253731
gov_report:88,gov_report,7,0,32,ema_rho_0.95,3197,0.11045467108899945
gov_report:88,gov_report,7,0,32,ema_rho_0.25,2654,0.09169430624654505
gov_report:88,gov_report,7,0,32,ema_rho_0.8,4599,0.15889303482587064
gov_report:88,gov_report,7,0,32,ema_rho_0.5,3785,0.13076976229961304
gov_report:88,gov_report,7,1,1,ema_rho_0,13556,0.23388543823326433
gov_report:88,gov_report,7,1,1,ema_rho_0.99,4418,0.07622498274672188
gov_report:88,gov_report,7,1,1,ema_rho_0.25,5710,0.09851621808143547
gov_report:88,gov_report,7,1,1,ema_rho_0.9,4767,0.0822463768115942
gov_report:88,gov_report,7,1,1,ema_rho_0.999,8976,0.15486542443064183
gov_report:88,gov_report,7,1,1,ema_rho_0.95,5264,0.09082125603864734
gov_report:88,gov_report,7,1,1,ema_rho_0.995,3448,0.059489302967563835
gov_report:88,gov_report,7,1,1,ema_rho_0.8,5914,0.10203588681849551
gov_report:88,gov_report,7,1,1,ema_rho_0.5,5907,0.10191511387163561
gov_report:88,gov_report,7,1,4,ema_rho_0,10928,0.19829432045000908
gov_report:88,gov_report,7,1,4,ema_rho_0.99,4486,0.08140083469424787
gov_report:88,gov_report,7,1,4,ema_rho_0.999,8085,0.1467065868263473
gov_report:88,gov_report,7,1,4,ema_rho_0.25,5238,0.09504627109417528
gov_report:88,gov_report,7,1,4,ema_rho_0.9,5156,0.09355833786971511
gov_report:88,gov_report,7,1,4,ema_rho_0.95,5603,0.1016693884957358
gov_report:88,gov_report,7,1,4,ema_rho_0.995,3513,0.06374523679912901
gov_report:88,gov_report,7,1,4,ema_rho_0.8,6269,0.11375430956269279
gov_report:88,gov_report,7,1,4,ema_rho_0.5,5832,0.10582471420794774
gov_report:88,gov_report,7,1,16,ema_rho_0,8027,0.1832648401826484
gov_report:88,gov_report,7,1,16,ema_rho_0.8,5514,0.1258904109589041
gov_report:88,gov_report,7,1,16,ema_rho_0.25,4038,0.09219178082191781
gov_report:88,gov_report,7,1,16,ema_rho_0.999,5643,0.12883561643835617
gov_report:88,gov_report,7,1,16,ema_rho_0.5,4939,0.11276255707762557
gov_report:88,gov_report,7,1,16,ema_rho_0.95,4785,0.10924657534246575
gov_report:88,gov_report,7,1,16,ema_rho_0.995,2747,0.06271689497716895
gov_report:88,gov_report,7,1,16,ema_rho_0.99,3823,0.08728310502283106
gov_report:88,gov_report,7,1,16,ema_rho_0.9,4284,0.09780821917808219
gov_report:88,gov_report,7,1,32,ema_rho_0,5803,0.20049060254284135
gov_report:88,gov_report,7,1,32,ema_rho_0.9,2581,0.08917219458264235
gov_report:88,gov_report,7,1,32,ema_rho_0.5,3507,0.12116500829187396
gov_report:88,gov_report,7,1,32,ema_rho_0.999,3825,0.13215174129353233
gov_report:88,gov_report,7,1,32,ema_rho_0.25,2813,0.09718767274737423
gov_report:88,gov_report,7,1,32,ema_rho_0.95,2547,0.08799751243781094
gov_report:88,gov_report,7,1,32,ema_rho_0.8,3525,0.12178689883913764
gov_report:88,gov_report,7,1,32,ema_rho_0.995,1919,0.06630044223327805
gov_report:88,gov_report,7,1,32,ema_rho_0.99,2424,0.08374792703150911
gov_report:88,gov_report,7,2,1,ema_rho_0,15234,0.2628364389233954
gov_report:88,gov_report,7,2,1,ema_rho_0.5,7286,0.12570738440303658
gov_report:88,gov_report,7,2,1,ema_rho_0.9,5801,0.10008626639061421
gov_report:88,gov_report,7,2,1,ema_rho_0.95,5566,0.09603174603174604
gov_report:88,gov_report,7,2,1,ema_rho_0.995,1656,0.02857142857142857
gov_report:88,gov_report,7,2,1,ema_rho_0.25,6266,0.10810904071773637
gov_report:88,gov_report,7,2,1,ema_rho_0.99,3625,0.0625431331953071
gov_report:88,gov_report,7,2,1,ema_rho_0.999,5185,0.08945824706694272
gov_report:88,gov_report,7,2,1,ema_rho_0.8,7341,0.12665631469979297
gov_report:88,gov_report,7,2,4,ema_rho_0,11236,0.20388314280529848
gov_report:88,gov_report,7,2,4,ema_rho_0.5,7046,0.1278533841408093
gov_report:88,gov_report,7,2,4,ema_rho_0.95,6227,0.11299219742333515
gov_report:88,gov_report,7,2,4,ema_rho_0.995,1690,0.030665940845581566
gov_report:88,gov_report,7,2,4,ema_rho_0.25,5119,0.09288695336599528
gov_report:88,gov_report,7,2,4,ema_rho_0.99,3751,0.06806387225548902
gov_report:88,gov_report,7,2,4,ema_rho_0.999,5466,0.09918345127925966
gov_report:88,gov_report,7,2,4,ema_rho_0.8,8072,0.14647069497368898
gov_report:88,gov_report,7,2,4,ema_rho_0.9,6503,0.11800036291054256
gov_report:88,gov_report,7,2,16,ema_rho_0,8428,0.1924200913242009
gov_report:88,gov_report,7,2,16,ema_rho_0.25,3972,0.09068493150684931
gov_report:88,gov_report,7,2,16,ema_rho_0.5,5542,0.1265296803652968
gov_report:88,gov_report,7,2,16,ema_rho_0.95,4910,0.11210045662100457
gov_report:88,gov_report,7,2,16,ema_rho_0.995,1185,0.027054794520547945
gov_report:88,gov_report,7,2,16,ema_rho_0.8,6781,0.1548173515981735
gov_report:88,gov_report,7,2,16,ema_rho_0.99,2960,0.06757990867579909
gov_report:88,gov_report,7,2,16,ema_rho_0.999,4543,0.1037214611872146
gov_report:88,gov_report,7,2,16,ema_rho_0.9,5479,0.12509132420091323
gov_report:88,gov_report,7,2,32,ema_rho_0,6295,0.21748894416804865
gov_report:88,gov_report,7,2,32,ema_rho_0.25,2706,0.09349087893864014
gov_report:88,gov_report,7,2,32,ema_rho_0.5,3767,0.13014787175234938
gov_report:88,gov_report,7,2,32,ema_rho_0.95,2609,0.09013957987838585
gov_report:88,gov_report,7,2,32,ema_rho_0.8,4312,0.1489773355444997
gov_report:88,gov_report,7,2,32,ema_rho_0.99,1823,0.06298369264787175
gov_report:88,gov_report,7,2,32,ema_rho_0.995,769,0.026568546158098397
gov_report:88,gov_report,7,2,32,ema_rho_0.999,3359,0.11605168601437259
gov_report:88,gov_report,7,2,32,ema_rho_0.9,3304,0.11415146489773355
gov_report:88,gov_report,7,3,1,ema_rho_0,16733,0.2886991028295376
gov_report:88,gov_report,7,3,1,ema_rho_0.95,3847,0.06637336093857833
gov_report:88,gov_report,7,3,1,ema_rho_0.9,6035,0.10412353347135955
gov_report:88,gov_report,7,3,1,ema_rho_0.99,1995,0.034420289855072464
gov_report:88,gov_report,7,3,1,ema_rho_0.995,956,0.016494133885438234
gov_report:88,gov_report,7,3,1,ema_rho_0.8,8630,0.14889579020013802
gov_report:88,gov_report,7,3,1,ema_rho_0.25,7920,0.13664596273291926
gov_report:88,gov_report,7,3,1,ema_rho_0.5,8984,0.15500345065562457
gov_report:88,gov_report,7,3,1,ema_rho_0.999,2860,0.04934437543133195
gov_report:88,gov_report,7,3,4,ema_rho_0,14200,0.2576664852113954
gov_report:88,gov_report,7,3,4,ema_rho_0.9,6356,0.11533297042279078
gov_report:88,gov_report,7,3,4,ema_rho_0.99,1893,0.03434948285247687
gov_report:88,gov_report,7,3,4,ema_rho_0.995,987,0.017909635274904735
gov_report:88,gov_report,7,3,4,ema_rho_0.8,9457,0.1716022500453638
gov_report:88,gov_report,7,3,4,ema_rho_0.95,3888,0.07054980947196517
gov_report:88,gov_report,7,3,4,ema_rho_0.5,8690,0.15768463073852296
gov_report:88,gov_report,7,3,4,ema_rho_0.25,6833,0.12398838686263836
gov_report:88,gov_report,7,3,4,ema_rho_0.999,2806,0.05091634911994193
gov_report:88,gov_report,7,3,16,ema_rho_0,10347,0.23623287671232876
gov_report:88,gov_report,7,3,16,ema_rho_0.25,5118,0.11684931506849315
gov_report:88,gov_report,7,3,16,ema_rho_0.99,1595,0.03641552511415525
gov_report:88,gov_report,7,3,16,ema_rho_0.5,7380,0.1684931506849315
gov_report:88,gov_report,7,3,16,ema_rho_0.999,2598,0.059315068493150686
gov_report:88,gov_report,7,3,16,ema_rho_0.95,2907,0.06636986301369863
gov_report:88,gov_report,7,3,16,ema_rho_0.8,7826,0.17867579908675799
gov_report:88,gov_report,7,3,16,ema_rho_0.9,5053,0.11536529680365297
gov_report:88,gov_report,7,3,16,ema_rho_0.995,976,0.02228310502283105
gov_report:88,gov_report,7,3,32,ema_rho_0,7698,0.26596185737976785
gov_report:88,gov_report,7,3,32,ema_rho_0.5,5048,0.17440574903261472
gov_report:88,gov_report,7,3,32,ema_rho_0.8,5067,0.17506218905472637
gov_report:88,gov_report,7,3,32,ema_rho_0.99,1048,0.03620784964068546
gov_report:88,gov_report,7,3,32,ema_rho_0.95,1520,0.05251520176893311
gov_report:88,gov_report,7,3,32,ema_rho_0.999,1544,0.05334438916528469
gov_report:88,gov_report,7,3,32,ema_rho_0.9,2610,0.09017412935323384
gov_report:88,gov_report,7,3,32,ema_rho_0.25,3706,0.12804035378662243
gov_report:88,gov_report,7,3,32,ema_rho_0.995,703,0.024288280818131565
gov_report:88,gov_report,7,4,1,ema_rho_0,14327,0.24718771566597653
gov_report:88,gov_report,7,4,1,ema_rho_0.25,6327,0.10916149068322982
gov_report:88,gov_report,7,4,1,ema_rho_0.95,5324,0.09185645272601795
gov_report:88,gov_report,7,4,1,ema_rho_0.9,5292,0.09130434782608696
gov_report:88,gov_report,7,4,1,ema_rho_0.99,3798,0.06552795031055901
gov_report:88,gov_report,7,4,1,ema_rho_0.8,7399,0.12765700483091788
gov_report:88,gov_report,7,4,1,ema_rho_0.5,8060,0.1390614216701173
gov_report:88,gov_report,7,4,1,ema_rho_0.995,2238,0.038612836438923395
gov_report:88,gov_report,7,4,1,ema_rho_0.999,5195,0.08963077984817115
gov_report:88,gov_report,7,4,4,ema_rho_0,12268,0.22260932680094356
gov_report:88,gov_report,7,4,4,ema_rho_0.9,5546,0.10063509344946471
gov_report:88,gov_report,7,4,4,ema_rho_0.95,5531,0.10036291054255127
gov_report:88,gov_report,7,4,4,ema_rho_0.25,5596,0.10154236980584286
gov_report:88,gov_report,7,4,4,ema_rho_0.99,3791,0.06878969334059154
gov_report:88,gov_report,7,4,4,ema_rho_0.5,7418,0.13460352023226274
gov_report:88,gov_report,7,4,4,ema_rho_0.8,7464,0.13543821448013066
gov_report:88,gov_report,7,4,4,ema_rho_0.999,5280,0.09580838323353294
gov_report:88,gov_report,7,4,4,ema_rho_0.995,2216,0.040210488114679734
gov_report:88,gov_report,7,4,16,ema_rho_0,8750,0.1997716894977169
gov_report:88,gov_report,7,4,16,ema_rho_0.9,4447,0.1015296803652968
gov_report:88,gov_report,7,4,16,ema_rho_0.95,4731,0.10801369863013699
gov_report:88,gov_report,7,4,16,ema_rho_0.25,3823,0.08728310502283106
gov_report:88,gov_report,7,4,16,ema_rho_0.99,3391,0.07742009132420091
gov_report:88,gov_report,7,4,16,ema_rho_0.5,5306,0.12114155251141552
gov_report:88,gov_report,7,4,16,ema_rho_0.8,6198,0.1415068493150685
gov_report:88,gov_report,7,4,16,ema_rho_0.995,1917,0.04376712328767123
gov_report:88,gov_report,7,4,16,ema_rho_0.999,5237,0.1195662100456621
gov_report:88,gov_report,7,4,32,ema_rho_0,6644,0.22954671088999448
gov_report:88,gov_report,7,4,32,ema_rho_0.9,2516,0.0869264787175235
gov_report:88,gov_report,7,4,32,ema_rho_0.95,2811,0.09711857379767827
gov_report:88,gov_report,7,4,32,ema_rho_0.25,2472,0.08540630182421227
gov_report:88,gov_report,7,4,32,ema_rho_0.99,2057,0.07106826976229962
gov_report:88,gov_report,7,4,32,ema_rho_0.8,3526,0.12182144831398563
gov_report:88,gov_report,7,4,32,ema_rho_0.995,1249,0.043152294085129904
gov_report:88,gov_report,7,4,32,ema_rho_0.5,3372,0.11650082918739635
gov_report:88,gov_report,7,4,32,ema_rho_0.999,4297,0.14845909342178
gov_report:88,gov_report,7,5,1,ema_rho_0,13961,0.24087301587301588
gov_report:88,gov_report,7,5,1,ema_rho_0.5,7453,0.1285886818495514
gov_report:88,gov_report,7,5,1,ema_rho_0.8,7677,0.13245341614906833
gov_report:88,gov_report,7,5,1,ema_rho_0.995,2266,0.03909592822636301
gov_report:88,gov_report,7,5,1,ema_rho_0.99,3887,0.06706349206349206
gov_report:88,gov_report,7,5,1,ema_rho_0.999,4840,0.08350586611456176
gov_report:88,gov_report,7,5,1,ema_rho_0.25,6322,0.1090752242926156
gov_report:88,gov_report,7,5,1,ema_rho_0.95,5708,0.09848171152518978
gov_report:88,gov_report,7,5,1,ema_rho_0.9,5846,0.10086266390614217
gov_report:88,gov_report,7,5,4,ema_rho_0,11515,0.2089457448738886
gov_report:88,gov_report,7,5,4,ema_rho_0.9,6640,0.12048630012701869
gov_report:88,gov_report,7,5,4,ema_rho_0.99,3563,0.06465251315550717
gov_report:88,gov_report,7,5,4,ema_rho_0.995,2121,0.03848666303756124
gov_report:88,gov_report,7,5,4,ema_rho_0.8,8611,0.15625113409544547
gov_report:88,gov_report,7,5,4,ema_rho_0.25,5411,0.0981854472872437
gov_report:88,gov_report,7,5,4,ema_rho_0.999,4291,0.07786245690437307
gov_report:88,gov_report,7,5,4,ema_rho_0.95,5921,0.10743966612230085
gov_report:88,gov_report,7,5,4,ema_rho_0.5,7037,0.12769007439666122
gov_report:88,gov_report,7,5,16,ema_rho_0,8947,0.20426940639269406
gov_report:88,gov_report,7,5,16,ema_rho_0.999,3005,0.06860730593607306
gov_report:88,gov_report,7,5,16,ema_rho_0.99,2334,0.05328767123287671
gov_report:88,gov_report,7,5,16,ema_rho_0.995,1370,0.03127853881278539
