name,family,specification,auroc,auprc,order,feature_count,harmful_recall,refresh_coverage,missed_normalized_regret,missed_event_count,harmful_event_count,task_recall
attention_concentration_lt_0.35301078,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.3530107780302346}",0.4231423709585933,0.45101765488807855,0,1,0.2682926829268293,0.2976190476190476,0.4872603536454793,30,41,"{""gov_report"": 0.4444444444444444, ""niah_single_1"": 0.13043478260869565}"
attention_concentration_lt_0.36757081,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.36757080649356333}",0.4231423709585933,0.45101765488807855,0,1,0.34146341463414637,0.35714285714285715,0.4440834008870314,27,41,"{""gov_report"": 0.5555555555555556, ""niah_single_1"": 0.17391304347826086}"
attention_concentration_lt_0.39197216,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.39197216224115944}",0.4231423709585933,0.45101765488807855,0,1,0.34146341463414637,0.40476190476190477,0.4440834008870314,27,41,"{""gov_report"": 0.5555555555555556, ""niah_single_1"": 0.17391304347826086}"
attention_concentration_lt_0.42149738,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.4214973811826131}",0.4231423709585933,0.45101765488807855,0,1,0.36585365853658536,0.4523809523809524,0.4341986726387947,26,41,"{""gov_report"": 0.5555555555555556, ""niah_single_1"": 0.21739130434782608}"
attention_concentration_lt_0.44267316,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.4426731558799122}",0.4231423709585933,0.45101765488807855,0,1,0.43902439024390244,0.5,0.3964965806979767,23,41,"{""gov_report"": 0.6666666666666666, ""niah_single_1"": 0.2608695652173913}"
attention_concentration_lt_0.46268181,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.4626818128290399}",0.4231423709585933,0.45101765488807855,0,1,0.5121951219512195,0.5476190476190477,0.3626020967936941,20,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 0.30434782608695654}"
attention_concentration_lt_0.48801162,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.48801161613703314}",0.4231423709585933,0.45101765488807855,0,1,0.5853658536585366,0.5952380952380952,0.3045045818159982,17,41,"{""gov_report"": 0.8333333333333334, ""niah_single_1"": 0.391304347826087}"
attention_concentration_lt_0.50812435,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.5081243511632634}",0.4231423709585933,0.45101765488807855,0,1,0.6341463414634146,0.6428571428571429,0.27179413701665817,15,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.43478260869565216}"
attention_concentration_lt_0.51639686,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.5163968586095923}",0.4231423709585933,0.45101765488807855,0,1,0.6585365853658537,0.7023809523809523,0.25861654906032633,14,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.4782608695652174}"
attention_concentration_lt_0.53331239,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.5333123853041869}",0.4231423709585933,0.45101765488807855,0,1,0.6829268292682927,0.75,0.23422630515788728,13,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.5217391304347826}"
attention_concentration_lt_0.56693721,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.566937214137307}",0.4231423709585933,0.45101765488807855,0,1,0.7073170731707317,0.7976190476190477,0.21876591604091536,12,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.5652173913043478}"
attention_concentration_lt_0.58929911,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.5892991129163926}",0.4231423709585933,0.45101765488807855,0,1,0.7804878048780488,0.8452380952380952,0.16500266324414145,9,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.6956521739130435}"
attention_concentration_lt_0.64330302,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.6433030236502472}",0.4231423709585933,0.45101765488807855,0,1,0.8536585365853658,0.8928571428571429,0.129978974448371,6,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 0.782608695652174}"
attention_concentration_lt_0.66353444,single_threshold,"{""direction"": ""lt"", ""feature"": ""attention_concentration"", ""threshold"": 0.6635344372524405}",0.4231423709585933,0.45101765488807855,0,1,0.9512195121951219,0.9404761904761905,0.04621237298399458,2,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9130434782608695}"
sink_attention_mass_gt_0.00044956532,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}",0.584231423709586,0.5920014313998485,0,1,0.9512195121951219,0.9404761904761905,0.017338364355847694,2,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9130434782608695}"
sink_attention_mass_gt_0.00063142184,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0006314218388690848}",0.584231423709586,0.5920014313998485,0,1,0.9024390243902439,0.8928571428571429,0.060337430405443156,4,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 0.8695652173913043}"
sink_attention_mass_gt_0.00082682766,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0008268276625193081}",0.584231423709586,0.5920014313998485,0,1,0.8536585365853658,0.8452380952380952,0.07688077939701136,6,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.8260869565217391}"
sink_attention_mass_gt_0.0011034591,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0011034591414384317}",0.584231423709586,0.5920014313998485,0,1,0.7804878048780488,0.7976190476190477,0.12790172837555053,9,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 0.782608695652174}"
sink_attention_mass_gt_0.0014818856,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0014818855797380855}",0.584231423709586,0.5920014313998485,0,1,0.7317073170731707,0.75,0.16620664368030877,11,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 0.6956521739130435}"
sink_attention_mass_gt_0.00228741,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0022874099920852952}",0.584231423709586,0.5920014313998485,0,1,0.7073170731707317,0.7023809523809523,0.1899057394403861,12,41,"{""gov_report"": 0.7222222222222222, ""niah_single_1"": 0.6956521739130435}"
sink_attention_mass_gt_0.22006551,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.22006550696051774}",0.584231423709586,0.5920014313998485,0,1,0.6829268292682927,0.6428571428571429,0.21429598334282512,13,41,"{""gov_report"": 0.6666666666666666, ""niah_single_1"": 0.6956521739130435}"
sink_attention_mass_gt_0.28420812,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.2842081223400625}",0.584231423709586,0.5920014313998485,0,1,0.6585365853658537,0.5952380952380952,0.2186242409872368,14,41,"{""gov_report"": 0.6111111111111112, ""niah_single_1"": 0.6956521739130435}"
sink_attention_mass_gt_0.31016391,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.31016391095148754}",0.584231423709586,0.5920014313998485,0,1,0.6097560975609756,0.5476190476190477,0.2556989837423507,16,41,"{""gov_report"": 0.5, ""niah_single_1"": 0.6956521739130435}"
sink_attention_mass_gt_0.34225194,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.34225193639390206}",0.584231423709586,0.5920014313998485,0,1,0.5853658536585366,0.5,0.27998901169030144,17,41,"{""gov_report"": 0.5, ""niah_single_1"": 0.6521739130434783}"
sink_attention_mass_gt_0.35000337,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.3500033735162842}",0.584231423709586,0.5920014313998485,0,1,0.5609756097560976,0.4523809523809524,0.2982502858848697,18,41,"{""gov_report"": 0.4444444444444444, ""niah_single_1"": 0.6521739130434783}"
sink_attention_mass_gt_0.37228225,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.3722822474172582}",0.584231423709586,0.5920014313998485,0,1,0.4878048780487805,0.40476190476190477,0.3521489569288303,21,41,"{""gov_report"": 0.2777777777777778, ""niah_single_1"": 0.6521739130434783}"
sink_attention_mass_gt_0.42897681,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.42897681360909656}",0.584231423709586,0.5920014313998485,0,1,0.4634146341463415,0.35714285714285715,0.3638001137412832,22,41,"{""gov_report"": 0.2777777777777778, ""niah_single_1"": 0.6086956521739131}"
sink_attention_mass_gt_0.48219826,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.4821982577062227}",0.584231423709586,0.5920014313998485,0,1,0.36585365853658536,0.2976190476190476,0.4220848415480049,26,41,"{""gov_report"": 0.1111111111111111, ""niah_single_1"": 0.5652173913043478}"
sink_attention_mass_gt_0.54177057,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.5417705721132857}",0.584231423709586,0.5920014313998485,0,1,0.3170731707317073,0.25,0.45548643448970666,28,41,"{""gov_report"": 0.1111111111111111, ""niah_single_1"": 0.4782608695652174}"
sink_attention_mass_gt_0.57730588,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.5773058820813716}",0.584231423709586,0.5920014313998485,0,1,0.2926829268292683,0.20238095238095238,0.47094682360667856,29,41,"{""gov_report"": 0.1111111111111111, ""niah_single_1"": 0.43478260869565216}"
sink_attention_mass_gt_0.60451718,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.6045171764904251}",0.584231423709586,0.5920014313998485,0,1,0.21951219512195122,0.15476190476190477,0.5247100764034526,32,41,"{""gov_report"": 0.1111111111111111, ""niah_single_1"": 0.30434782608695654}"
sink_attention_mass_gt_0.64686666,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.6468666592892617}",0.584231423709586,0.5920014313998485,0,1,0.14634146341463414,0.10714285714285714,0.5597337651992229,35,41,"{""gov_report"": 0.05555555555555555, ""niah_single_1"": 0.21739130434782608}"
sink_attention_mass_gt_0.66842787,single_threshold,"{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.6684278698167528}",0.584231423709586,0.5920014313998485,0,1,0.07317073170731707,0.05952380952380952,0.621132216275099,38,41,"{""gov_report"": 0.0, ""niah_single_1"": 0.13043478260869565}"
sink_attention_mass_lt_0.00044956532,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}",0.4157685762904141,0.4716671224951836,0,1,0.04878048780487805,0.05952380952380952,0.6723743752917463,39,41,"{""gov_report"": 0.0, ""niah_single_1"": 0.08695652173913043}"
sink_attention_mass_lt_0.00063142184,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0006314218388690848}",0.4157685762904141,0.4716671224951836,0,1,0.0975609756097561,0.10714285714285714,0.6293753092421508,37,41,"{""gov_report"": 0.05555555555555555, ""niah_single_1"": 0.13043478260869565}"
sink_attention_mass_lt_0.00082682766,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0008268276625193081}",0.4157685762904141,0.4716671224951836,0,1,0.14634146341463414,0.15476190476190477,0.6128319602505825,35,41,"{""gov_report"": 0.1111111111111111, ""niah_single_1"": 0.17391304347826086}"
sink_attention_mass_lt_0.0011034591,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0011034591414384317}",0.4157685762904141,0.4716671224951836,0,1,0.21951219512195122,0.20238095238095238,0.5618110112720435,32,41,"{""gov_report"": 0.2222222222222222, ""niah_single_1"": 0.21739130434782608}"
sink_attention_mass_lt_0.0014818856,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0014818855797380855}",0.4157685762904141,0.4716671224951836,0,1,0.2682926829268293,0.25,0.5235060959672853,30,41,"{""gov_report"": 0.2222222222222222, ""niah_single_1"": 0.30434782608695654}"
sink_attention_mass_lt_0.00228741,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0022874099920852952}",0.4157685762904141,0.4716671224951836,0,1,0.2926829268292683,0.2976190476190476,0.4998070002072079,29,41,"{""gov_report"": 0.2777777777777778, ""niah_single_1"": 0.30434782608695654}"
sink_attention_mass_lt_0.22006551,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.22006550696051774}",0.4157685762904141,0.4716671224951836,0,1,0.3170731707317073,0.35714285714285715,0.4754167563047689,28,41,"{""gov_report"": 0.3333333333333333, ""niah_single_1"": 0.30434782608695654}"
sink_attention_mass_lt_0.28420812,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.2842081223400625}",0.4157685762904141,0.4716671224951836,0,1,0.34146341463414637,0.40476190476190477,0.4710884986603571,27,41,"{""gov_report"": 0.3888888888888889, ""niah_single_1"": 0.30434782608695654}"
sink_attention_mass_lt_0.31016391,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.31016391095148754}",0.4157685762904141,0.4716671224951836,0,1,0.3902439024390244,0.4523809523809524,0.43401375590524316,25,41,"{""gov_report"": 0.5, ""niah_single_1"": 0.30434782608695654}"
sink_attention_mass_lt_0.34225194,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.34225193639390206}",0.4157685762904141,0.4716671224951836,0,1,0.4146341463414634,0.5,0.40972372795729256,24,41,"{""gov_report"": 0.5, ""niah_single_1"": 0.34782608695652173}"
sink_attention_mass_lt_0.35000337,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.3500033735162842}",0.4157685762904141,0.4716671224951836,0,1,0.43902439024390244,0.5476190476190477,0.3914624537627243,23,41,"{""gov_report"": 0.5555555555555556, ""niah_single_1"": 0.34782608695652173}"
sink_attention_mass_lt_0.37228225,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.3722822474172582}",0.4157685762904141,0.4716671224951836,0,1,0.5121951219512195,0.5952380952380952,0.33756378271876364,20,41,"{""gov_report"": 0.7222222222222222, ""niah_single_1"": 0.34782608695652173}"
sink_attention_mass_lt_0.42897681,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.42897681360909656}",0.4157685762904141,0.4716671224951836,0,1,0.5365853658536586,0.6428571428571429,0.3259126259063108,19,41,"{""gov_report"": 0.7222222222222222, ""niah_single_1"": 0.391304347826087}"
sink_attention_mass_lt_0.48219826,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.4821982577062227}",0.4157685762904141,0.4716671224951836,0,1,0.6341463414634146,0.7023809523809523,0.26762789809958903,15,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.43478260869565216}"
sink_attention_mass_lt_0.54177057,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.5417705721132857}",0.4157685762904141,0.4716671224951836,0,1,0.6829268292682927,0.75,0.23422630515788728,13,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.5217391304347826}"
sink_attention_mass_lt_0.57730588,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.5773058820813716}",0.4157685762904141,0.4716671224951836,0,1,0.7073170731707317,0.7976190476190477,0.21876591604091536,12,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.5652173913043478}"
sink_attention_mass_lt_0.60451718,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.6045171764904251}",0.4157685762904141,0.4716671224951836,0,1,0.7804878048780488,0.8452380952380952,0.16500266324414145,9,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.6956521739130435}"
sink_attention_mass_lt_0.64686666,single_threshold,"{""direction"": ""lt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.6468666592892617}",0.4157685762904141,0.4716671224951836,0,1,0.8536585365853658,0.8928571428571429,0.129978974448371,6,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 0.782608695652174}"
